,person_id,id,name,character,role,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
5028,274024,ts83232,Zofia Wichłacz,Teresa Zarzycka,ACTOR,The Mire,SHOW,2018,TV-MA,54,crime,PL,2.0,tt8855592,7.0,4355.0,13.039,6.8
5029,192297,ts83232,Ireneusz Czop,Prokurator,ACTOR,The Mire,SHOW,2018,TV-MA,54,crime,PL,2.0,tt8855592,7.0,4355.0,13.039,6.8
5030,167309,ts83232,Magdalena Różczka,Anna Jass,ACTOR,The Mire,SHOW,2018,TV-MA,54,crime,PL,2.0,tt8855592,7.0,4355.0,13.039,6.8
5031,244842,ts83232,Łukasz Simlat,Adam Mika,ACTOR,The Mire,SHOW,2018,TV-MA,54,crime,PL,2.0,tt8855592,7.0,4355.0,13.039,6.8
5032,1255788,ts83232,Michał Pawlik,Jarek Małecki,ACTOR,The Mire,SHOW,2018,TV-MA,54,crime,PL,2.0,tt8855592,7.0,4355.0,13.039,6.8
5033,303333,ts83232,Mikołaj Chroboczek,Not Available,ACTOR,The Mire,SHOW,2018,TV-MA,54,crime,PL,2.0,tt8855592,7.0,4355.0,13.039,6.8
5034,254533,ts83232,Agnieszka Żulewska,Nadia,ACTOR,The Mire,SHOW,2018,TV-MA,54,crime,PL,2.0,tt8855592,7.0,4355.0,13.039,6.8
5035,98857,ts83232,Andrzej Seweryn,Witold Wanycz,ACTOR,The Mire,SHOW,2018,TV-MA,54,crime,PL,2.0,tt8855592,7.0,4355.0,13.039,6.8
5036,250907,ts83232,Magda Biegańska,Matka Wanycza,ACTOR,The Mire,SHOW,2018,TV-MA,54,crime,PL,2.0,tt8855592,7.0,4355.0,13.039,6.8
5037,837372,ts77799,Latif Nasser,Himself - Narrator,ACTOR,Rotten,SHOW,2018,TV-MA,56,documentation,US,2.0,tt7763662,7.2,3716.0,6.812,7.4
5038,111112,ts86814,Joshua Zeman,Not Available,DIRECTOR,Murder Mountain,SHOW,2018,TV-MA,43,crime,US,1.0,tt9078908,6.8,3134.0,2.589,6.9
5039,1024044,ts80720,He Xiaofeng,Wu Liuqi,ACTOR,Scissor Seven,SHOW,2018,TV-PG,16,drama,CN,3.0,tt11503082,8.6,311.0,82.499,8.9
5040,1439387,ts80720,Zhao Chengchen,Wang Feng,ACTOR,Scissor Seven,SHOW,2018,TV-PG,16,drama,CN,3.0,tt11503082,8.6,311.0,82.499,8.9
5041,1024044,ts80720,He Xiaofeng,Not Available,DIRECTOR,Scissor Seven,SHOW,2018,TV-PG,16,drama,CN,3.0,tt11503082,8.6,311.0,82.499,8.9
5042,40510,ts78507,Paris Berelc,Alexa Mendoza,ACTOR,Alexa & Katie,SHOW,2018,TV-Y7,25,comedy,US,4.0,tt6916746,7.4,4885.0,32.166,8.3
5043,836950,ts78507,Isabel May,Katie Cooper,ACTOR,Alexa & Katie,SHOW,2018,TV-Y7,25,comedy,US,4.0,tt6916746,7.4,4885.0,32.166,8.3
5044,30668,ts78507,Tiffani Thiessen,Lori Mendoza,ACTOR,Alexa & Katie,SHOW,2018,TV-Y7,25,comedy,US,4.0,tt6916746,7.4,4885.0,32.166,8.3
5045,803978,ts78507,Emery Kelly,Lucas Mendoza,ACTOR,Alexa & Katie,SHOW,2018,TV-Y7,25,comedy,US,4.0,tt6916746,7.4,4885.0,32.166,8.3
5046,836949,ts78507,Adam Ian Cohen,Cameron,ACTOR,Alexa & Katie,SHOW,2018,TV-Y7,25,comedy,US,4.0,tt6916746,7.4,4885.0,32.166,8.3
5047,818369,ts78507,Finn Carr,Jack Cooper,ACTOR,Alexa & Katie,SHOW,2018,TV-Y7,25,comedy,US,4.0,tt6916746,7.4,4885.0,32.166,8.3
5048,7794,ts78507,Eddie Shin,Dave Mendoza,ACTOR,Alexa & Katie,SHOW,2018,TV-Y7,25,comedy,US,4.0,tt6916746,7.4,4885.0,32.166,8.3
5049,29542,ts78507,Jolie Jenkins,Jennifer Cooper,ACTOR,Alexa & Katie,SHOW,2018,TV-Y7,25,comedy,US,4.0,tt6916746,7.4,4885.0,32.166,8.3
5050,1083779,ts85175,Chicha Amatayakul,Nanno,ACTOR,Girl from Nowhere,SHOW,2018,TV-MA,44,thriller,TH,2.0,tt8824648,7.6,4201.0,45.88,8.5
5051,8798,ts81757,Aislinn Derbez,Elena De la Mora,ACTOR,The House of Flowers,SHOW,2018,TV-MA,31,drama,MX,3.0,tt8387348,7.6,7813.0,31.664,7.8
5052,359747,ts81757,Dario Yazbek Bernal,Julián De la Mora,ACTOR,The House of Flowers,SHOW,2018,TV-MA,31,drama,MX,3.0,tt8387348,7.6,7813.0,31.664,7.8
5053,18104,ts81757,Cecilia Suárez,Paulina De la Mora,ACTOR,The House of Flowers,SHOW,2018,TV-MA,31,drama,MX,3.0,tt8387348,7.6,7813.0,31.664,7.8
5054,200339,ts81757,Juan Pablo Medina,Diego Olvera,ACTOR,The House of Flowers,SHOW,2018,TV-MA,31,drama,MX,3.0,tt8387348,7.6,7813.0,31.664,7.8
5055,279259,ts81757,Arturo Ríos,Ernesto De la Mora,ACTOR,The House of Flowers,SHOW,2018,TV-MA,31,drama,MX,3.0,tt8387348,7.6,7813.0,31.664,7.8
5056,211173,ts81757,Paco León,María José,ACTOR,The House of Flowers,SHOW,2018,TV-MA,31,drama,MX,3.0,tt8387348,7.6,7813.0,31.664,7.8
5057,840951,ts81757,Luis de la Rosa,Bruno De la Mora,ACTOR,The House of Flowers,SHOW,2018,TV-MA,31,drama,MX,3.0,tt8387348,7.6,7813.0,31.664,7.8
5058,297072,ts81757,Norma Angélica,Delia,ACTOR,The House of Flowers,SHOW,2018,TV-MA,31,drama,MX,3.0,tt8387348,7.6,7813.0,31.664,7.8
5059,3837,ts75157,Kate McKinnon,Ms. Frizzle (voice),ACTOR,The Magic School Bus Rides Again,SHOW,2017,TV-Y,25,family,US,3.0,tt3869122,6.2,825.0,10.885,6.3
5060,746958,ts75157,Miles Koseleci-Vieira,Not Available,ACTOR,The Magic School Bus Rides Again,SHOW,2017,TV-Y,25,family,US,3.0,tt3869122,6.2,825.0,10.885,6.3
5061,746957,ts75157,Lynsey Pham,Not Available,ACTOR,The Magic School Bus Rides Again,SHOW,2017,TV-Y,25,family,US,3.0,tt3869122,6.2,825.0,10.885,6.3
5062,1474646,ts53693,Lydia Page,Mildred Hubble,ACTOR,The Worst Witch,SHOW,2017,TV-Y7,28,scifi,GB,4.0,tt5721172,7.2,2437.0,49.402,7.7
5063,1474631,ts53693,Megan Hughes,Maud Spellbody,ACTOR,The Worst Witch,SHOW,2017,TV-Y7,28,scifi,GB,4.0,tt5721172,7.2,2437.0,49.402,7.7
5064,856210,ts53693,Tamara Smart,Enid Nightshade,ACTOR,The Worst Witch,SHOW,2017,TV-Y7,28,scifi,GB,4.0,tt5721172,7.2,2437.0,49.402,7.7
5065,764153,ts53693,Jenny Richardson,Ethel Hallow,ACTOR,The Worst Witch,SHOW,2017,TV-Y7,28,scifi,GB,4.0,tt5721172,7.2,2437.0,49.402,7.7
5066,766368,ts53693,Dagny Rollins,Felicity Foxglove,ACTOR,The Worst Witch,SHOW,2017,TV-Y7,28,scifi,GB,4.0,tt5721172,7.2,2437.0,49.402,7.7
5067,10808,ts53693,Clare Higgins,Miss Ada Cackle,ACTOR,The Worst Witch,SHOW,2017,TV-Y7,28,scifi,GB,4.0,tt5721172,7.2,2437.0,49.402,7.7
5068,84832,ts53693,Raquel Cassidy,Miss Joy Hecate Hardbroom,ACTOR,The Worst Witch,SHOW,2017,TV-Y7,28,scifi,GB,4.0,tt5721172,7.2,2437.0,49.402,7.7
5069,14935,ts53693,Shauna Shim,Miss Drill,ACTOR,The Worst Witch,SHOW,2017,TV-Y7,28,scifi,GB,4.0,tt5721172,7.2,2437.0,49.402,7.7
5070,1476694,ts53693,Kelsey Calladine-Smith,Indigo Moon,ACTOR,The Worst Witch,SHOW,2017,TV-Y7,28,scifi,GB,4.0,tt5721172,7.2,2437.0,49.402,7.7
5071,1477491,ts53693,Annette Hannah,Mabel Tapioca,ACTOR,The Worst Witch,SHOW,2017,TV-Y7,28,scifi,GB,4.0,tt5721172,7.2,2437.0,49.402,7.7
5072,1477490,ts53693,Trixie Hyde,Sybil Hallow,ACTOR,The Worst Witch,SHOW,2017,TV-Y7,28,scifi,GB,4.0,tt5721172,7.2,2437.0,49.402,7.7
5073,1477489,ts53693,Kitty Slack,Clarice Twigg,ACTOR,The Worst Witch,SHOW,2017,TV-Y7,28,scifi,GB,4.0,tt5721172,7.2,2437.0,49.402,7.7
5074,1477488,ts53693,Ynez Williams,Beatrice Bunch,ACTOR,The Worst Witch,SHOW,2017,TV-Y7,28,scifi,GB,4.0,tt5721172,7.2,2437.0,49.402,7.7
5075,1477487,ts53693,Saoirse Addison,Izzy Jones,ACTOR,The Worst Witch,SHOW,2017,TV-Y7,28,scifi,GB,4.0,tt5721172,7.2,2437.0,49.402,7.7
5076,1477486,ts53693,Luciana Akpobaro,Azura Moon,ACTOR,The Worst Witch,SHOW,2017,TV-Y7,28,scifi,GB,4.0,tt5721172,7.2,2437.0,49.402,7.7
5077,1477485,ts53693,Billie Boullet,Fenella Feverfew,ACTOR,The Worst Witch,SHOW,2017,TV-Y7,28,scifi,GB,4.0,tt5721172,7.2,2437.0,49.402,7.7
5078,48490,ts53693,Nitin Ganatra,Mr Daisy,ACTOR,The Worst Witch,SHOW,2017,TV-Y7,28,scifi,GB,4.0,tt5721172,7.2,2437.0,49.402,7.7
5079,182587,ts53693,Zita Sattar,Mrs Maria Tapioca,ACTOR,The Worst Witch,SHOW,2017,TV-Y7,28,scifi,GB,4.0,tt5721172,7.2,2437.0,49.402,7.7
5080,276897,ts53693,Karen Paullada,Miss Arabella Hempnettle,ACTOR,The Worst Witch,SHOW,2017,TV-Y7,28,scifi,GB,4.0,tt5721172,7.2,2437.0,49.402,7.7
5081,1434128,ts83251,Adam Franklin,Not Available,DIRECTOR,Magic for Humans,SHOW,2018,TV-14,23,reality,US,3.0,tt8425308,7.1,3346.0,6.964,6.7
5082,1275314,ts55348,Lance LeGendre,Himself,ACTOR,QB1: Beyond the Lights,SHOW,2017,TV-14,32,sport,US,3.0,tt5771332,7.7,905.0,2.01,7.0
5083,1275317,ts55348,Spencer Rattler,Himself,ACTOR,QB1: Beyond the Lights,SHOW,2017,TV-14,32,sport,US,3.0,tt5771332,7.7,905.0,2.01,7.0
5084,1275319,ts55348,Nik Scalzo,Himself,ACTOR,QB1: Beyond the Lights,SHOW,2017,TV-14,32,sport,US,3.0,tt5771332,7.7,905.0,2.01,7.0
5085,1962,ts83763,Michaela Coel,Kate Ashby,ACTOR,Black Earth Rising,SHOW,2018,TV-MA,59,crime,GB,1.0,tt7660730,7.4,4917.0,5.831,7.1
5086,3063,ts83763,John Goodman,Michael Ennis,ACTOR,Black Earth Rising,SHOW,2018,TV-MA,59,crime,GB,1.0,tt7660730,7.4,4917.0,5.831,7.1
5087,962818,ts83763,Noma Dumezweni,Alice Munezero,ACTOR,Black Earth Rising,SHOW,2018,TV-MA,59,crime,GB,1.0,tt7660730,7.4,4917.0,5.831,7.1
5088,28138,ts83763,Lucian Msamati,David Runihura,ACTOR,Black Earth Rising,SHOW,2018,TV-MA,59,crime,GB,1.0,tt7660730,7.4,4917.0,5.831,7.1
5089,205756,ts83763,Tyrone Huggins,Patrice Ganimana,ACTOR,Black Earth Rising,SHOW,2018,TV-MA,59,crime,GB,1.0,tt7660730,7.4,4917.0,5.831,7.1
5090,13757,ts83763,Tamara Tunie,Eunice Clayton,ACTOR,Black Earth Rising,SHOW,2018,TV-MA,59,crime,GB,1.0,tt7660730,7.4,4917.0,5.831,7.1
5091,214283,ts83763,Emmanuel Imani,Florence Karamera,ACTOR,Black Earth Rising,SHOW,2018,TV-MA,59,crime,GB,1.0,tt7660730,7.4,4917.0,5.831,7.1
5092,38400,ts83763,Abena Ayivor,President Bibi Mundanzi,ACTOR,Black Earth Rising,SHOW,2018,TV-MA,59,crime,GB,1.0,tt7660730,7.4,4917.0,5.831,7.1
5093,9899,ts78217,Melani Olivares,Àngela,ACTOR,Welcome to the Family,SHOW,2018,TV-MA,48,comedy,ES,2.0,tt7490342,6.6,455.0,5.935,7.4
5094,114007,ts78217,Iván Massagué,Nando,ACTOR,Welcome to the Family,SHOW,2018,TV-MA,48,comedy,ES,2.0,tt7490342,6.6,455.0,5.935,7.4
5095,71064,ts78217,Nao Albet,Fran,ACTOR,Welcome to the Family,SHOW,2018,TV-MA,48,comedy,ES,2.0,tt7490342,6.6,455.0,5.935,7.4
5096,829805,ts78217,Leïti Sène,David,ACTOR,Welcome to the Family,SHOW,2018,TV-MA,48,comedy,ES,2.0,tt7490342,6.6,455.0,5.935,7.4
5097,72229,ts78217,Yolanda Ramos,Victòria,ACTOR,Welcome to the Family,SHOW,2018,TV-MA,48,comedy,ES,2.0,tt7490342,6.6,455.0,5.935,7.4
5098,227354,ts78217,Georgina Amorós,Àlex,ACTOR,Welcome to the Family,SHOW,2018,TV-MA,48,comedy,ES,2.0,tt7490342,6.6,455.0,5.935,7.4
5099,121559,ts78217,Lluis Villanueva,Raül,ACTOR,Welcome to the Family,SHOW,2018,TV-MA,48,comedy,ES,2.0,tt7490342,6.6,455.0,5.935,7.4
5100,74385,ts78217,Miquel Fernández,Miquel,ACTOR,Welcome to the Family,SHOW,2018,TV-MA,48,comedy,ES,2.0,tt7490342,6.6,455.0,5.935,7.4
5101,211837,ts78217,Eva Santolaria,Lili,ACTOR,Welcome to the Family,SHOW,2018,TV-MA,48,comedy,ES,2.0,tt7490342,6.6,455.0,5.935,7.4
5102,2201137,ts78217,Nonna Cardoner,Sara,ACTOR,Welcome to the Family,SHOW,2018,TV-MA,48,comedy,ES,2.0,tt7490342,6.6,455.0,5.935,7.4
5103,10983,ts85659,Tatiana Maslany,Aja (voice),ACTOR,3Below: Tales of Arcadia,SHOW,2018,TV-Y7,22,comedy,US,2.0,tt7736544,7.7,6158.0,27.194,7.7
5104,529,ts85659,Frank Welker,Luug (voice),ACTOR,3Below: Tales of Arcadia,SHOW,2018,TV-Y7,22,comedy,US,2.0,tt7736544,7.7,6158.0,27.194,7.7
5105,25503,ts85659,Cheryl Hines,Momblank (voice),ACTOR,3Below: Tales of Arcadia,SHOW,2018,TV-Y7,22,comedy,US,2.0,tt7736544,7.7,6158.0,27.194,7.7
5106,20488,ts85659,Glenn Close,Mother (voice),ACTOR,3Below: Tales of Arcadia,SHOW,2018,TV-Y7,22,comedy,US,2.0,tt7736544,7.7,6158.0,27.194,7.7
5107,15828,ts85659,Diego Luna,Krel (voice),ACTOR,3Below: Tales of Arcadia,SHOW,2018,TV-Y7,22,comedy,US,2.0,tt7736544,7.7,6158.0,27.194,7.7
5108,5150,ts85659,Nick Offerman,Varvatos Vex (voice),ACTOR,3Below: Tales of Arcadia,SHOW,2018,TV-Y7,22,comedy,US,2.0,tt7736544,7.7,6158.0,27.194,7.7
5109,1739,ts85659,Nick Frost,Stuart (voice),ACTOR,3Below: Tales of Arcadia,SHOW,2018,TV-Y7,22,comedy,US,2.0,tt7736544,7.7,6158.0,27.194,7.7
5110,697584,ts85659,Cole Sand,Eli,ACTOR,3Below: Tales of Arcadia,SHOW,2018,TV-Y7,22,comedy,US,2.0,tt7736544,7.7,6158.0,27.194,7.7
5111,12553,ts85659,Steven Yeun,Steve,ACTOR,3Below: Tales of Arcadia,SHOW,2018,TV-Y7,22,comedy,US,2.0,tt7736544,7.7,6158.0,27.194,7.7
5112,789526,ts77034,Hu Yitian,Jiang Chen,ACTOR,A Love So Beautiful,SHOW,2017,TV-14,41,comedy,CN,1.0,tt8434720,8.0,1420.0,42.708,8.4
5113,789527,ts77034,Shen Yue,Chen Xiao Xi,ACTOR,A Love So Beautiful,SHOW,2017,TV-14,41,comedy,CN,1.0,tt8434720,8.0,1420.0,42.708,8.4
5114,836272,ts77034,Gao Zhiting,Wu Bo Song,ACTOR,A Love So Beautiful,SHOW,2017,TV-14,41,comedy,CN,1.0,tt8434720,8.0,1420.0,42.708,8.4
5115,797630,ts77034,Wang Zi Wei,Lin Jing Xiao,ACTOR,A Love So Beautiful,SHOW,2017,TV-14,41,comedy,CN,1.0,tt8434720,8.0,1420.0,42.708,8.4
5116,797626,ts77034,Sun Ning,Lu Yang,ACTOR,A Love So Beautiful,SHOW,2017,TV-14,41,comedy,CN,1.0,tt8434720,8.0,1420.0,42.708,8.4
5117,797634,ts77034,Monica Lv,Li Wei,ACTOR,A Love So Beautiful,SHOW,2017,TV-14,41,comedy,CN,1.0,tt8434720,8.0,1420.0,42.708,8.4
5118,797628,ts77034,Zhang He Hao Zhen,Li Shu,ACTOR,A Love So Beautiful,SHOW,2017,TV-14,41,comedy,CN,1.0,tt8434720,8.0,1420.0,42.708,8.4
5119,2411440,ts77034,Jiang Sheng Nan,Bei You Xin,ACTOR,A Love So Beautiful,SHOW,2017,TV-14,41,comedy,CN,1.0,tt8434720,8.0,1420.0,42.708,8.4
5120,604182,ts77034,Ke Xu,Wang Song Song,ACTOR,A Love So Beautiful,SHOW,2017,TV-14,41,comedy,CN,1.0,tt8434720,8.0,1420.0,42.708,8.4
5121,1230823,ts77034,Sun Xilun,Jiang Rui [Jiang Chen's brother],ACTOR,A Love So Beautiful,SHOW,2017,TV-14,41,comedy,CN,1.0,tt8434720,8.0,1420.0,42.708,8.4
5122,1452474,ts77034,Zhou Zixin,Su Mu [Orthopaedic surgeon],ACTOR,A Love So Beautiful,SHOW,2017,TV-14,41,comedy,CN,1.0,tt8434720,8.0,1420.0,42.708,8.4
5123,1169638,ts77034,Wang Jia Hui,Qiao Lu [Li Wei's friend],ACTOR,A Love So Beautiful,SHOW,2017,TV-14,41,comedy,CN,1.0,tt8434720,8.0,1420.0,42.708,8.4
5124,1966322,ts77034,탕빈,Not Available,DIRECTOR,A Love So Beautiful,SHOW,2017,TV-14,41,comedy,CN,1.0,tt8434720,8.0,1420.0,42.708,8.4
5131,5539,ts58152,Aitor Luna,Arnau Estanyol,ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5132,54158,ts58152,Pablo Derqui,Joan,ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5133,26754,ts58152,Michelle Jenner,Mar,ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5134,2621,ts58152,Daniel Grao,Bernat Estanyol,ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5135,73870,ts58152,Andrea Duro,Aledis,ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5136,163994,ts58152,Nora Navas,Guiamona Puig,ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5137,74600,ts58152,Jordi Aguilar,Cesc,ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5138,190850,ts58152,Silvia Abascal,Elionor,ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5139,114611,ts58152,Ramón Madaula,Hasdai,ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5140,33525,ts58152,Críspulo Cabezas,Genis Grau,ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5141,122861,ts58152,Nathalie Poza,Francesca,ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5142,145308,ts58152,Ginés García Millán,Grau Puig,ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5143,43214,ts58152,Sergio Peris-Mencheta,Nicolau Emeric,ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5144,589433,ts58152,Josep Maria Pou,Sahat,ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5145,589020,ts58152,Anna Moliner,Margarida Puig,ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5146,15911,ts58152,Tristán Ulloa,Padre Albert,ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5147,337975,ts58152,Tacho González,Rey Pedro,ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5148,122858,ts58152,Eva Rufo,Isabel Puig,ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5149,115055,ts58152,Andrés Lima,Ramón Cardona,ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5150,1595495,ts58152,Fernando Sendino,Berenguer de Montagut,ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5151,724945,ts58152,Ariadna Castellano,María Cardona,ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5152,590270,ts58152,Fernando Soto,Capitán Ferrán Montaner,ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5153,1218644,ts58152,Lucía Díez,Margarida Puig (niña),ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5154,106297,ts58152,Hugo Arbues,Arnau Estanyol (niño),ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5155,114012,ts58152,Patricia Arbúes,Mar (niña),ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5156,931727,ts58152,Álvaro Villaespesa,"Joan ""Joanet"" (niño)",ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5157,2136233,ts58152,Julia Carnero,Habiba,ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5158,300830,ts58152,Jonás Berami,Simó,ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5159,9904,ts58152,Natalia de Molina,Francesca (joven),ACTOR,Cathedral of the Sea,SHOW,2018,TV-MA,57,drama,ES,1.0,tt4944694,7.4,4450.0,13.03,7.1
5160,192298,ts83537,Andrzej Konopka,Komisarz Michał Trela,ACTOR,Signs,SHOW,2018,TV-MA,46,european,PL,2.0,tt8917248,6.3,1676.0,8.337,7.0
5161,125657,ts83537,Helena Sujecka,Ada Nieradka,ACTOR,Signs,SHOW,2018,TV-MA,46,european,PL,2.0,tt8917248,6.3,1676.0,8.337,7.0
5162,167363,ts83537,Andrzej Mastalerz,Jonasz,ACTOR,Signs,SHOW,2018,TV-MA,46,european,PL,2.0,tt8917248,6.3,1676.0,8.337,7.0
5163,157942,ts83537,Michał Czernecki,Błażej Nieradka,ACTOR,Signs,SHOW,2018,TV-MA,46,european,PL,2.0,tt8917248,6.3,1676.0,8.337,7.0
5164,765242,ts83537,Magdalena Żak,Nina Trela,ACTOR,Signs,SHOW,2018,TV-MA,46,european,PL,2.0,tt8917248,6.3,1676.0,8.337,7.0
5165,987623,ts83537,Mirosław Kropielnicki,Antoni Paszke,ACTOR,Signs,SHOW,2018,TV-MA,46,european,PL,2.0,tt8917248,6.3,1676.0,8.337,7.0
5166,185150,ts55939,Ulla Kock am Brink,Self - Host,ACTOR,Bonus Family,SHOW,2017,Not Available,44,reality,SE,4.0,tt0461629,2.9,16.0,11.3,7.3
5167,685041,ts85968,Nicky Jam,Nicky Jam,ACTOR,Nicky Jam: El Ganador,SHOW,2018,Not Available,44,drama,PR,1.0,tt7949200,7.7,1151.0,27.568,7.3
5168,1004710,ts85968,Darkiel,Nicky Jam Joven,ACTOR,Nicky Jam: El Ganador,SHOW,2018,Not Available,44,drama,PR,1.0,tt7949200,7.7,1151.0,27.568,7.3
5169,1006072,ts85968,Osvaldo Friger,Alberto Stylee,ACTOR,Nicky Jam: El Ganador,SHOW,2018,Not Available,44,drama,PR,1.0,tt7949200,7.7,1151.0,27.568,7.3
5170,1006073,ts85968,Essined Aponte,Aleysha,ACTOR,Nicky Jam: El Ganador,SHOW,2018,Not Available,44,drama,PR,1.0,tt7949200,7.7,1151.0,27.568,7.3
5171,1008259,ts85968,José Arroyo,Daddy Yankee,ACTOR,Nicky Jam: El Ganador,SHOW,2018,Not Available,44,drama,PR,1.0,tt7949200,7.7,1151.0,27.568,7.3
5172,291470,ts85968,Diego Cadavid,Juan Diego,ACTOR,Nicky Jam: El Ganador,SHOW,2018,Not Available,44,drama,PR,1.0,tt7949200,7.7,1151.0,27.568,7.3
5173,37665,ts85968,Jessy Terrero,Not Available,DIRECTOR,Nicky Jam: El Ganador,SHOW,2018,Not Available,44,drama,PR,1.0,tt7949200,7.7,1151.0,27.568,7.3
5174,59920,ts75620,Song Seung-heon,Grim Reaper Black,ACTOR,Black,SHOW,2017,TV-MA,78,action,KR,2.0,tt7298976,7.9,3891.0,39.083,8.0
5175,169067,ts75620,Go Ah-ra,Kang Ha-Ram,ACTOR,Black,SHOW,2017,TV-MA,78,action,KR,2.0,tt7298976,7.9,3891.0,39.083,8.0
5176,60163,ts75620,Lee El,Yoon Soo-Wan,ACTOR,Black,SHOW,2017,TV-MA,78,action,KR,2.0,tt7298976,7.9,3891.0,39.083,8.0
5177,106230,ts75620,Kim Dong-jun,Oh Man-Soo,ACTOR,Black,SHOW,2017,TV-MA,78,action,KR,2.0,tt7298976,7.9,3891.0,39.083,8.0
5178,183113,ts75620,Kim Won-hae,Na Gwang-Gyun,ACTOR,Black,SHOW,2017,TV-MA,78,action,KR,2.0,tt7298976,7.9,3891.0,39.083,8.0
5179,274354,ts75620,Park Doo-sik,Je Soo-Dong,ACTOR,Black,SHOW,2017,TV-MA,78,action,KR,2.0,tt7298976,7.9,3891.0,39.083,8.0
5180,94731,ts75620,Jo Jae-yoon,Grim Reaper #007,ACTOR,Black,SHOW,2017,TV-MA,78,action,KR,2.0,tt7298976,7.9,3891.0,39.083,8.0
5181,177216,ts75620,Kim Jae-young,Leo,ACTOR,Black,SHOW,2017,TV-MA,78,action,KR,2.0,tt7298976,7.9,3891.0,39.083,8.0
5182,209218,ts75620,Jeong Seok-yong,Bong Man-Shik,ACTOR,Black,SHOW,2017,TV-MA,78,action,KR,2.0,tt7298976,7.9,3891.0,39.083,8.0
5183,187869,ts75620,Lee Cheol-min,Oh So-Tae,ACTOR,Black,SHOW,2017,TV-MA,78,action,KR,2.0,tt7298976,7.9,3891.0,39.083,8.0
